%FrameNumber	Time	X	Y   Z	Rx  Ry    Rz	
229	52.29	7.71682639	 0.0	-0.02908795	0.00000000	2.56870174	 0.0
230	52.30	7.71629240	 0.0	-0.02930881	0.00000000	2.57444990	 0.0
231	52.31	7.71574486	 0.0	-0.02951458	0.00000000	2.58087987	 0.0
232	52.32	7.71518428	 0.0	-0.02970467	0.00000000	2.58798430	 0.0
233	52.33	7.71461120	 0.0	-0.02987849	0.00000000	2.59575713	 0.0
234	52.34	7.71402624	 0.0	-0.03003550	0.00000000	2.60419465	 0.0
235	52.35	7.71343008	 0.0	-0.03017515	0.00000000	2.61329323	 0.0
236	52.36	7.71282344	 0.0	-0.03029694	0.00000000	2.62304949	 0.0
237	52.37	7.71220706	 0.0	-0.03040037	0.00000000	2.63345797	 0.0
238	52.38	7.71158171	 0.0	-0.03048499	0.00000000	2.64451038	 0.0
239	52.39	7.71094821	 0.0	-0.03055039	0.00000000	2.65619710	 0.0
240	52.40	7.71030741	 0.0	-0.03059615	0.00000000	2.66850779	 0.0
241	52.41	7.70966016	 0.0	-0.03062190	0.00000000	2.68143029	 0.0
242	52.42	7.70900739	 0.0	-0.03062729	0.00000000	2.69495085	 0.0
243	52.43	7.70835000	 0.0	-0.03061200	0.00000000	2.70905464	 0.0
244	52.44	7.70768897	 0.0	-0.03057575	0.00000000	2.72372624	 0.0
245	52.45	7.70702527	 0.0	-0.03051825	0.00000000	2.73894700	 0.0
246	52.46	7.70635990	 0.0	-0.03043928	0.00000000	2.75469616	 0.0
247	52.47	7.70569388	 0.0	-0.03033866	0.00000000	2.77095160	 0.0
248	52.48	7.70502827	 0.0	-0.03021625	0.00000000	2.78769009	 0.0
249	52.49	7.70436414	 0.0	-0.03007193	0.00000000	2.80488758	 0.0
250	52.50	7.70370255	 0.0	-0.02990565	0.00000000	2.82251884	 0.0
251	52.51	7.70304459	 0.0	-0.02971737	0.00000000	2.84055663	 0.0
252	52.52	7.70239137	 0.0	-0.02950710	0.00000000	2.85897236	 0.0
253	52.53	7.70174399	 0.0	-0.02927491	0.00000000	2.87773564	 0.0
254	52.54	7.70110356	 0.0	-0.02902086	0.00000000	2.89681662	 0.0
255	52.55	7.70047122	 0.0	-0.02874509	0.00000000	2.91618328	 0.0
